Node Number	Total Deformation (m)
7984	2.1474e-012
7985	2.043e-012
7986	2.1453e-012
7987	2.0473e-012
7988	2.1474e-012
7989	2.0555e-012
7990	2.1535e-012
7991	2.0666e-012
7992	2.1629e-012
7993	2.0795e-012
7994	2.1745e-012
7995	2.1873e-012
7996	2.2827e-012
7997	2.2953e-012
7998	2.2708e-012
7999	2.2606e-012
8000	2.2529e-012
8001	2.2489e-012
8002	2.2489e-012
8003	2.2529e-012
8004	2.2606e-012
8005	2.2708e-012
8006	2.2827e-012
8007	0.
8008	0.
8009	0.
8010	0.
8011	0.
8012	0.
8013	0.
8014	0.
8015	0.
8016	0.
8017	0.
8018	2.5065e-013
8019	0.
8020	5.3227e-013
8021	3.6283e-013
8022	7.2324e-013
8023	5.964e-013
8024	9.0076e-013
8025	7.8824e-013
8026	1.0731e-012
8027	9.6758e-013
8028	1.2478e-012
8029	1.1448e-012
8030	1.4274e-012
8031	1.3249e-012
8032	1.6129e-012
8033	1.5096e-012
8034	1.804e-012
8035	1.6995e-012
8036	2.0002e-012
8037	1.8942e-012
8038	2.2005e-012
8039	2.0931e-012
8040	2.2953e-012
8041	2.2827e-012
8042	2.1873e-012
8043	2.2708e-012
8044	2.1745e-012
8045	2.2606e-012
8046	2.1629e-012
8047	2.2529e-012
8048	2.1535e-012
8049	2.2489e-012
8050	2.1474e-012
8051	2.2489e-012
8052	2.1453e-012
8053	2.2529e-012
8054	2.1474e-012
8055	2.2606e-012
8056	2.1535e-012
8057	2.2708e-012
8058	2.1629e-012
8059	2.2827e-012
8060	2.1745e-012
8061	2.1873e-012
8062	2.0795e-012
8063	1.9861e-012
8064	2.0666e-012
8065	1.972e-012
8066	2.0555e-012
8067	1.9592e-012
8068	2.0473e-012
8069	1.9489e-012
8070	2.043e-012
8071	1.9422e-012
8072	2.043e-012
8073	1.9399e-012
8074	2.0473e-012
8075	1.9422e-012
8076	2.0555e-012
8077	1.9489e-012
8078	2.0666e-012
8079	1.9592e-012
8080	2.0795e-012
8081	1.972e-012
8082	1.9861e-012
8083	1.8791e-012
8084	1.7883e-012
8085	1.8647e-012
8086	1.7723e-012
8087	1.8523e-012
8088	1.7578e-012
8089	1.8432e-012
8090	1.7462e-012
8091	1.8384e-012
8092	1.7388e-012
8093	1.8384e-012
8094	1.7362e-012
8095	1.8432e-012
8096	1.7388e-012
8097	1.8523e-012
8098	1.7462e-012
8099	1.8647e-012
8100	1.7578e-012
8101	1.8791e-012
8102	1.7723e-012
8103	1.7883e-012
8104	1.6822e-012
8105	1.5946e-012
8106	1.6656e-012
8107	1.576e-012
8108	1.6515e-012
8109	1.5593e-012
8110	1.6412e-012
8111	1.5461e-012
8112	1.6359e-012
8113	1.5377e-012
8114	1.6359e-012
8115	1.5348e-012
8116	1.6412e-012
8117	1.5377e-012
8118	1.6515e-012
8119	1.5461e-012
8120	1.6656e-012
8121	1.5593e-012
8122	1.6822e-012
8123	1.576e-012
8124	1.5946e-012
8125	1.4892e-012
8126	1.4054e-012
8127	1.4698e-012
8128	1.3834e-012
8129	1.4536e-012
8130	1.364e-012
8131	1.442e-012
8132	1.349e-012
8133	1.436e-012
8134	1.3397e-012
8135	1.436e-012
8136	1.3366e-012
8137	1.442e-012
8138	1.3397e-012
8139	1.4536e-012
8140	1.349e-012
8141	1.4698e-012
8142	1.364e-012
8143	1.4892e-012
8144	1.3834e-012
8145	1.4054e-012
8146	1.3003e-012
8147	1.2207e-012
8148	1.2775e-012
8149	1.1944e-012
8150	1.259e-012
8151	1.1722e-012
8152	1.2463e-012
8153	1.1558e-012
8154	1.2398e-012
8155	1.1459e-012
8156	1.2398e-012
8157	1.1426e-012
8158	1.2463e-012
8159	1.1459e-012
8160	1.259e-012
8161	1.1558e-012
8162	1.2775e-012
8163	1.1722e-012
8164	1.3003e-012
8165	1.1944e-012
8166	1.2207e-012
8167	1.1149e-012
8168	1.0392e-012
8169	1.0886e-012
8170	1.0082e-012
8171	1.0683e-012
8172	9.8379e-013
8173	1.0549e-012
8174	9.6685e-013
8175	1.0483e-012
8176	9.5707e-013
8177	1.0483e-012
8178	9.5388e-013
8179	1.0549e-012
8180	9.5707e-013
8181	1.0683e-012
8182	9.6685e-013
8183	1.0886e-012
8184	9.8379e-013
8185	1.1149e-012
8186	1.0082e-012
8187	1.0392e-012
8188	9.3131e-013
8189	8.5811e-013
8190	9.0202e-013
8191	8.2289e-013
8192	8.8133e-013
8193	7.9801e-013
8194	8.6853e-013
8195	7.8238e-013
8196	8.6248e-013
8197	7.7392e-013
8198	8.6248e-013
8199	7.7125e-013
8200	8.6853e-013
8201	7.7392e-013
8202	8.8133e-013
8203	7.8238e-013
8204	9.0202e-013
8205	7.9801e-013
8206	9.3131e-013
8207	8.2289e-013
8208	8.5811e-013
8209	7.454e-013
8210	6.692e-013
8211	7.1552e-013
8212	6.3241e-013
8213	6.971e-013
8214	6.111e-013
8215	6.8672e-013
8216	5.9933e-013
8217	6.8206e-013
8218	5.9344e-013
8219	6.8206e-013
8220	5.9165e-013
8221	6.8672e-013
8222	5.9344e-013
8223	6.971e-013
8224	5.9933e-013
8225	7.1552e-013
8226	6.111e-013
8227	7.454e-013
8228	6.3241e-013
8229	6.692e-013
8230	5.4848e-013
8231	4.6478e-013
8232	5.2287e-013
8233	4.3444e-013
8234	5.1027e-013
8235	4.2133e-013
8236	5.0391e-013
8237	4.1547e-013
8238	5.0124e-013
8239	4.1274e-013
8240	5.0124e-013
8241	4.1196e-013
8242	5.0391e-013
8243	4.1274e-013
8244	5.1027e-013
8245	4.1547e-013
8246	5.2287e-013
8247	4.2133e-013
8248	5.4848e-013
8249	4.3444e-013
8250	4.6478e-013
8251	3.2765e-013
8252	1.8945e-013
8253	3.1461e-013
8254	1.8175e-013
8255	3.0994e-013
8256	1.7797e-013
8257	3.0775e-013
8258	1.7673e-013
8259	3.0691e-013
8260	1.7621e-013
8261	3.0691e-013
8262	1.7607e-013
8263	3.0775e-013
8264	1.7621e-013
8265	3.0994e-013
8266	1.7673e-013
8267	3.1461e-013
8268	1.7797e-013
8269	3.2765e-013
8270	1.8175e-013
8271	1.8945e-013
8272	0.
8273	0.
8274	0.
8275	0.
8276	0.
8277	0.
8278	0.
8279	0.
8280	0.
8281	0.
